ingreso_id,device_id,source,source_priority,match_type,serial_busqueda,serial_encontrado,fecha_fuente,factura,remito,deposito,os_access,confidence_hint,detalle,classification,conclusion_operativa
27426,27426,ingreso_events,3,ingresado,775421,775421,2025-09-15 14:11:13-03:00,,,,,media,CreaciÃ³n de ingreso,,
27426,27426,audit,3,ingresos,775421,775421,2026-02-09 17:04:13.541973-03:00,,,,,baja,asignado_a: 1000,,
27426,27426,audit,3,ingresos,775421,775421,2025-10-29 15:06:23.619037-03:00,,,,,baja,garantia_fabrica: false,,
27426,27426,audit,3,ingresos,775421,775421,2025-10-27 11:46:33.790009-03:00,,,,,baja,equipo_variante: 5L,,
27426,27426,audit,3,ingresos,775421,775421,2025-10-06 10:08:25.692396-03:00,,,,,baja,asignado_a: 1004,,
27426,27426,audit,3,ingresos,775421,775421,2025-10-06 09:26:32.838682-03:00,,,,,baja,ubicacion_id: 1,,
27426,27426,audit,3,GET,775421,775421,2026-05-18 10:07:41.299102-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-18 10:06:16.656057-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-18 10:05:30.713197-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-18 09:54:22.735197-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-18 09:51:42.830346-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-18 09:45:22.129148-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-15 12:55:28.510619-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-15 12:25:54.720092-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-15 12:25:50.914302-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-15 11:38:45.268950-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-15 11:28:44.415417-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,GET,775421,775421,2026-05-14 16:27:41.237820-03:00,,,,,baja,/api/ingresos/27426/,,
27426,27426,audit,3,PATCH,775421,775421,2026-02-09 17:04:14.489217-03:00,,,,,baja,/api/ingresos/27426/asignar-tecnico/,,
27426,27426,access_servicio,4,os_exact_serial,775421,775421,2025-03-20 00:00:00,,,,27426,baja,Access coincide por OS y por número de serie. | Estado=1,access_os_match,access_complementario
27692,15587,ingreso_events,3,ingresado,5132438,5132438,2025-09-15 14:11:13-03:00,,,,,media,CreaciÃ³n de ingreso,,
27692,15587,audit,3,ingresos,5132438,5132438,2025-10-30 15:54:01.376165-03:00,,,,,baja,device_id: 15587,,
27692,15587,audit,3,ingresos,5132438,5132438,2025-10-29 15:06:23.619037-03:00,,,,,baja,garantia_fabrica: false,,
27692,15587,audit,3,ingresos,5132438,5132438,2025-10-27 11:46:33.790009-03:00,,,,,baja,equipo_variante: 5L,,
27692,15587,audit,3,ingresos,5132438,5132438,2025-10-06 10:08:25.692396-03:00,,,,,baja,asignado_a: 1004,,
27692,15587,audit,3,ingresos,5132438,5132438,2025-10-06 09:26:32.838682-03:00,,,,,baja,ubicacion_id: 1,,
27692,15587,audit,3,PATCH,5132438,5132438,2026-02-27 15:21:16.981009-03:00,,,,,baja,/api/ingresos/27692/test/,,
27692,15587,access_servicio,4,os_exact_mg_en_numero_serie,5132438,MG 0884,2025-05-19 00:00:00,,,,27692,baja,Access coincide por OS y usa el MG MG 0884 dentro de NumeroSerie. | Estado=1,access_os_match,access_complementario
27920,27090,ingreso_events,3,ingresado,17556,17556,2025-09-15 14:11:13-03:00,,,,,media,CreaciÃ³n de ingreso,,
27920,27090,audit,3,ingresos,17556,17556,2026-03-19 11:01:25.499803-03:00,,,,,baja,presupuesto_estado: no_aplica,,
27920,27090,audit,3,devices,17556,17556,2026-01-28 12:02:35.107322-03:00,,,,,baja,customer_id: 9,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 12:19:31.150624-03:00,,,,,baja,"trabajos_realizados: Cambio de block de aluminio.
Cambio de celda de oxígeno (SN 509188017)

Actualización IHM y Ventilador
Calibración sensores",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 12:19:27.986865-03:00,,,,,baja,"trabajos_realizados: Cambio de block de aluminio.
Cambio de celda de oxígeno (SN 509188017)

Actualización IHM y Ventilador
",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 12:19:19.667008-03:00,,,,,baja,"trabajos_realizados: Cambio de block de aluminio.
Cambio de celda de oxígeno (SN 509188017)

",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:13:25.656645-03:00,,,,,baja,"trabajos_realizados: Cambio de block de aluminio.
Cambio de celda de oxígeno (SN 509188017)",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:13:24.535832-03:00,,,,,baja,"trabajos_realizados: Cambio de block de aluminio.
Cambio de celda de oxígeno (SN 509188017",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:13:23.449253-03:00,,,,,baja,"trabajos_realizados: Cambio de block de aluminio.
Cambio de celda de oxígeno (SN 5091880",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:13:22.521550-03:00,,,,,baja,"trabajos_realizados: Cambio de block de aluminio.
Cambio de celda de oxígeno (SN 509188",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:13:18.160465-03:00,,,,,baja,"trabajos_realizados: Cambio de block de aluminio.
Cambio de celda de oxígeno (SN ",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:12:41.680791-03:00,,,,,baja,"trabajos_realizados: Cambio de block de aluminio.
Cambio de celda de oxígeno",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:12:30.645659-03:00,,,,,baja,trabajos_realizados: Cambio de block de,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:12:25.647126-03:00,,,,,baja,trabajos_realizados: Cambio de block de ,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:12:23.880473-03:00,,,,,baja,trabajos_realizados: Cambio de blo,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:12:21.950150-03:00,,,,,baja,trabajos_realizados: Cambio de,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:12:19.742264-03:00,,,,,baja,"descripcion_problema: Entró por perdidas en el regulador de presión de entrada. las pérdidas se originaron por un exceso de presión en la entrada del equipo.
Celda de oxígeno agotada",,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:12:06.125066-03:00,,,,,baja,descripcion_problema: Entró por perdidas en el regulador de presión de entrada. las pérdidas se originaron por un exceso de presión en la entrada del equipo.,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:12:02.148472-03:00,,,,,baja,descripcion_problema: Entró por perdidas en el regulador de presión de entrada. las perdidas se originaron por un exceso de presión en la entrada del equipo.,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:11:54.234384-03:00,,,,,baja,descripcion_problema: Entró por perdidas en el regulador de presión de entrada. las perdidas se originaron por un exseso,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:11:52.504732-03:00,,,,,baja,descripcion_problema: Entró por perdidas en el regulador de presión de entrada. las perdidas se originaron por un ex,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:11:50.608182-03:00,,,,,baja,descripcion_problema: Entró por perdidas en el regulador de presión de entrada. las perdidas se originaron por,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:11:45.501928-03:00,,,,,baja,descripcion_problema: Entró por perdidas en el regulador de presión de entrada.,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:11:43.145109-03:00,,,,,baja,descripcion_problema: Entró por perdidas en el regulador de presión de entrada. C,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:11:41.223256-03:00,,,,,baja,descripcion_problema: Entró por perdidas en el regulador de presión de entrada.,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:11:26.051875-03:00,,,,,baja,estado: diagnosticado,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:11:26.051875-03:00,,,,,baja,descripcion_problema: Entró por,,
27920,27090,audit,3,ingresos,17556,17556,2026-01-16 11:11:26.051875-03:00,,,,,baja,fecha_servicio: 2026-01-16T14:11:26.056124+00:00,,
27920,27090,audit,3,ingresos,17556,17556,2025-10-30 15:54:01.376165-03:00,,,,,baja,device_id: 27090,,
27920,27090,audit,3,ingresos,17556,17556,2025-10-29 15:06:23.619037-03:00,,,,,baja,garantia_fabrica: false,,
27920,27090,audit,3,ingresos,17556,17556,2025-10-06 10:08:25.692396-03:00,,,,,baja,asignado_a: 2,,
27920,27090,audit,3,ingresos,17556,17556,2025-10-06 09:26:32.838682-03:00,,,,,baja,ubicacion_id: 1,,
27920,27090,audit,3,POST,17556,17556,2026-03-19 11:01:25.513512-03:00,,,,,baja,/api/quotes/27920/no-aplica/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-28 12:02:35.150928-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 12:19:31.167773-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 12:19:28.003640-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 12:19:19.720881-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:13:25.660999-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:13:24.539537-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:13:23.453909-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:13:22.529638-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:13:18.170347-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:12:41.688598-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:12:30.649320-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:12:25.651771-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:12:23.885677-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:12:21.955874-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:12:19.746348-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:12:11.119766-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:12:06.133803-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:12:02.153383-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:11:54.237954-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:11:52.512476-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:11:50.612751-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:11:45.509295-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:11:43.152421-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:11:41.230786-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,audit,3,PATCH,17556,17556,2026-01-16 11:11:26.065857-03:00,,,,,baja,/api/ingresos/27920/,,
27920,27090,access_servicio,4,os_exact_mg_en_numero_serie,17556,MG 7273,2025-05-19 00:00:00,,,,27920,baja,Access coincide por OS y usa el MG MG 7273 dentro de NumeroSerie. | Estado=1,access_os_match,access_complementario
28015,28015,ingreso_historical_corrections,3,baja_alquiler,H2122716298,H2122716298,2026-04-27 09:31:00-03:00,,,,,media,0,,
28015,28015,ingreso_events,3,ingresado,H2122716298,H2122716298,2026-04-27 09:31:00-03:00,,,,,media,Corrección histórica forzada: baja_alquiler,,
28015,28015,ingreso_events,3,ingresado,H2122716298,H2122716298,2025-09-15 14:11:13-03:00,,,,,media,CreaciÃ³n de ingreso,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2026-04-28 15:26:22.361745-03:00,,,,,baja,estado: controlado_sin_defecto,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2026-04-28 15:26:22.361745-03:00,,,,,baja,presupuesto_estado: no_aplica,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2026-04-28 15:26:21.399257-03:00,,,,,baja,estado: diagnosticado,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2026-04-28 15:26:21.399257-03:00,,,,,baja,fecha_servicio: 2026-04-28T03:00:00+00:00,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2026-04-27 09:31:39.790206-03:00,,,,,baja,ubicacion_id: 1,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2026-04-27 09:31:39.790206-03:00,,,,,baja,estado: ingresado,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2026-04-27 09:31:39.790206-03:00,,,,,baja,alquilado: false,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2026-04-27 09:31:39.790206-03:00,,,,,baja,alquiler_a,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2025-11-27 09:58:28.471473-03:00,,,,,baja,ubicacion_id: 10,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2025-11-27 09:58:28.471473-03:00,,,,,baja,estado: alquilado,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2025-10-30 14:52:10.743759-03:00,,,,,baja,ubicacion_id: 8,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2025-10-30 12:13:04.561095-03:00,,,,,baja,alquilado: true,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2025-10-30 12:13:04.561095-03:00,,,,,baja,alquiler_a: LANCET CORP. ARGENTINA S.R.L.,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2025-10-29 15:06:23.619037-03:00,,,,,baja,garantia_fabrica: false,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2025-10-06 10:08:25.692396-03:00,,,,,baja,asignado_a: 1001,,
28015,28015,audit,3,ingresos,H2122716298,H2122716298,2025-10-06 09:26:32.838682-03:00,,,,,baja,ubicacion_id: 5,,
28015,28015,audit,3,GET,H2122716298,H2122716298,2026-05-15 09:37:44.202713-03:00,,,,,baja,/api/ingresos/28015/,,
28015,28015,audit,3,POST,H2122716298,H2122716298,2026-04-28 15:26:22.377384-03:00,,,,,baja,/api/ingresos/28015/controlado-sin-defecto/,,
28015,28015,audit,3,PATCH,H2122716298,H2122716298,2026-04-28 15:26:21.440678-03:00,,,,,baja,/api/ingresos/28015/,,
28015,28015,audit,3,POST,H2122716298,H2122716298,2026-04-27 09:31:39.818660-03:00,,,,,baja,/api/ingresos/28015/correcciones-historicas/,,
28015,28015,bejerman,2,serial_exact,H2122716298,H2122716298,,,,STR,,complementaria,Artículo 1111001  | Depósito STR: el equipo sigue en stock/servicio y no acredita venta ni alquiler.,stock_servicio,sin_indicio_salida
28015,28015,access_servicio,4,os_exact_mg_en_numero_serie,H2122716298,MG 7174,2025-06-19 00:00:00,,,,28015,baja,Access coincide por OS y usa el MG MG 7174 dentro de NumeroSerie. | Estado=6,access_os_match,access_complementario
28016,28016,ingreso_historical_corrections,3,baja_alquiler,H2120705345,H2120705345,2026-04-24 13:26:00-03:00,,,,,media,0,,
28016,28016,ingreso_events,3,ingresado,H2120705345,H2120705345,2026-04-24 13:26:00-03:00,,,,,media,Corrección histórica forzada: baja_alquiler,,
28016,28016,ingreso_events,3,ingresado,H2120705345,H2120705345,2025-09-15 14:11:13-03:00,,,,,media,CreaciÃ³n de ingreso,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2026-04-28 15:26:41.543600-03:00,,,,,baja,estado: controlado_sin_defecto,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2026-04-28 15:26:41.543600-03:00,,,,,baja,presupuesto_estado: no_aplica,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2026-04-28 15:26:40.922275-03:00,,,,,baja,estado: diagnosticado,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2026-04-28 15:26:40.922275-03:00,,,,,baja,fecha_servicio: 2026-04-28T03:00:00+00:00,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2026-04-24 13:27:02.025130-03:00,,,,,baja,ubicacion_id: 1,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2026-04-24 13:27:02.025130-03:00,,,,,baja,estado: ingresado,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2026-04-24 13:27:02.025130-03:00,,,,,baja,alquilado: false,,
28016,28016,audit,3,devices,H2120705345,H2120705345,2026-04-24 13:26:53.292005-03:00,,,,,baja,alquiler_a,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2026-04-24 13:26:53.292005-03:00,,,,,baja,alquiler_a,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2025-11-27 09:58:28.471473-03:00,,,,,baja,ubicacion_id: 10,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2025-11-27 09:58:28.471473-03:00,,,,,baja,estado: alquilado,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2025-10-30 14:52:10.743759-03:00,,,,,baja,ubicacion_id: 8,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2025-10-30 12:13:04.561095-03:00,,,,,baja,alquilado: true,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2025-10-30 12:13:04.561095-03:00,,,,,baja,alquiler_a: LANCET CORP. ARGENTINA S.R.L.,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2025-10-29 15:06:23.619037-03:00,,,,,baja,garantia_fabrica: false,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2025-10-06 10:08:25.692396-03:00,,,,,baja,asignado_a: 1001,,
28016,28016,audit,3,ingresos,H2120705345,H2120705345,2025-10-06 09:26:32.838682-03:00,,,,,baja,ubicacion_id: 5,,
28016,28016,audit,3,GET,H2120705345,H2120705345,2026-05-14 16:27:54.483614-03:00,,,,,baja,/api/ingresos/28016/,,
28016,28016,audit,3,POST,H2120705345,H2120705345,2026-04-28 15:26:41.553842-03:00,,,,,baja,/api/ingresos/28016/controlado-sin-defecto/,,
28016,28016,audit,3,PATCH,H2120705345,H2120705345,2026-04-28 15:26:40.972924-03:00,,,,,baja,/api/ingresos/28016/,,
28016,28016,audit,3,POST,H2120705345,H2120705345,2026-04-24 13:27:02.053321-03:00,,,,,baja,/api/ingresos/28016/correcciones-historicas/,,
28016,28016,audit,3,PATCH,H2120705345,H2120705345,2026-04-24 13:26:53.307478-03:00,,,,,baja,/api/ingresos/28016/,,
28016,28016,bejerman,2,serial_exact,H2120705345,H2120705345,,,,STR,,complementaria,Artículo 1111001  | Depósito STR: el equipo sigue en stock/servicio y no acredita venta ni alquiler.,stock_servicio,sin_indicio_salida
28016,28016,access_servicio,4,os_exact_mg_en_numero_serie,H2120705345,MG 6812,2025-06-19 00:00:00,,,,28016,baja,Access coincide por OS y usa el MG MG 6812 dentro de NumeroSerie. | Estado=6,access_os_match,access_complementario
28035,28035,ingreso_events,3,ingresado,A05520J200CE,A05520J200CE,2025-09-15 14:11:13-03:00,,,,,media,CreaciÃ³n de ingreso,,
28035,28035,audit,3,ingresos,A05520J200CE,A05520J200CE,2026-02-10 14:14:09.122729-03:00,,,,,baja,asignado_a: 1000,,
28035,28035,audit,3,ingresos,A05520J200CE,A05520J200CE,2025-10-29 15:06:23.619037-03:00,,,,,baja,garantia_fabrica: false,,
28035,28035,audit,3,ingresos,A05520J200CE,A05520J200CE,2025-10-06 10:08:25.692396-03:00,,,,,baja,asignado_a: 1004,,
28035,28035,audit,3,ingresos,A05520J200CE,A05520J200CE,2025-10-06 09:26:32.838682-03:00,,,,,baja,ubicacion_id: 1,,
28035,28035,audit,3,GET,A05520J200CE,A05520J200CE,2026-05-18 09:49:10.816534-03:00,,,,,baja,/api/ingresos/28035/,,
28035,28035,audit,3,GET,A05520J200CE,A05520J200CE,2026-05-15 12:55:39.355523-03:00,,,,,baja,/api/ingresos/28035/,,
28035,28035,audit,3,GET,A05520J200CE,A05520J200CE,2026-05-15 12:52:01.749982-03:00,,,,,baja,/api/ingresos/28035/,,
28035,28035,audit,3,GET,A05520J200CE,A05520J200CE,2026-05-15 12:04:13.499087-03:00,,,,,baja,/api/ingresos/28035/,,
28035,28035,audit,3,GET,A05520J200CE,A05520J200CE,2026-05-15 12:02:44.429578-03:00,,,,,baja,/api/ingresos/28035/,,
28035,28035,audit,3,GET,A05520J200CE,A05520J200CE,2026-05-15 11:33:51.417476-03:00,,,,,baja,/api/ingresos/28035/,,
28035,28035,audit,3,PATCH,A05520J200CE,A05520J200CE,2026-02-10 14:14:09.533456-03:00,,,,,baja,/api/ingresos/28035/asignar-tecnico/,,
28035,28035,access_servicio,4,os_exact_serial,A05520J200CE,A05520J200CE,2025-06-24 00:00:00,,,,28035,baja,Access coincide por OS y por número de serie. | Estado=1,access_os_match,access_complementario
28036,27240,ingreso_events,3,ingresado,F8566,F8566,2025-09-15 14:11:13-03:00,,,,,media,CreaciÃ³n de ingreso,,
28036,27240,audit,3,ingresos,F8566,F8566,2025-10-30 15:54:01.376165-03:00,,,,,baja,device_id: 27240,,
28036,27240,audit,3,ingresos,F8566,F8566,2025-10-29 15:06:23.619037-03:00,,,,,baja,garantia_fabrica: false,,
28036,27240,audit,3,ingresos,F8566,F8566,2025-10-06 10:08:25.692396-03:00,,,,,baja,asignado_a: 1004,,
28036,27240,audit,3,ingresos,F8566,F8566,2025-10-06 09:26:32.838682-03:00,,,,,baja,ubicacion_id: 1,,
28036,27240,access_servicio,4,os_exact_serial,F8566,F8566,2025-06-24 00:00:00,,,,28036,baja,Access coincide por OS y por número de serie. | Estado=1,access_os_match,access_complementario
28127,28127,ingreso_events,3,ingresado,MC2200040014,MC2200040014,2025-09-15 14:11:13-03:00,,,,,media,CreaciÃ³n de ingreso,,
28127,28127,audit,3,ingresos,MC2200040014,MC2200040014,2026-02-12 17:19:12.909153-03:00,,,,,baja,trabajos_realizados: REQUIERE CAMBIO DE CEOLITAS.,,
28127,28127,audit,3,ingresos,MC2200040014,MC2200040014,2026-02-12 17:19:11.310248-03:00,,,,,baja,"trabajos_realizados: 
REQUIERE CAMBIO DE CEOLITAS.",,
28127,28127,audit,3,ingresos,MC2200040014,MC2200040014,2026-02-12 17:17:58.036587-03:00,,,,,baja,"trabajos_realizados: 
",,
28127,28127,audit,3,ingresos,MC2200040014,MC2200040014,2026-02-10 15:35:36.873247-03:00,,,,,baja,estado: diagnosticado,,
28127,28127,audit,3,ingresos,MC2200040014,MC2200040014,2026-02-10 15:35:36.873247-03:00,,,,,baja,fecha_servicio: 2026-02-10T18:35:36.886771+00:00,,
28127,28127,audit,3,ingresos,MC2200040014,MC2200040014,2026-02-10 12:02:06.807960-03:00,,,,,baja,asignado_a: 1000,,
28127,28127,audit,3,ingresos,MC2200040014,MC2200040014,2025-10-29 15:06:23.619037-03:00,,,,,baja,garantia_fabrica: false,,
28127,28127,audit,3,ingresos,MC2200040014,MC2200040014,2025-10-06 10:08:25.692396-03:00,,,,,baja,asignado_a: 1004,,
28127,28127,audit,3,ingresos,MC2200040014,MC2200040014,2025-10-06 09:26:32.838682-03:00,,,,,baja,ubicacion_id: 1,,
28127,28127,audit,3,GET,MC2200040014,MC2200040014,2026-05-18 13:55:49.236731-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,GET,MC2200040014,MC2200040014,2026-05-15 11:44:33.395781-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,GET,MC2200040014,MC2200040014,2026-05-15 11:44:33.242498-03:00,,,,,baja,/api/quotes/28127/,,
28127,28127,audit,3,GET,MC2200040014,MC2200040014,2026-05-15 11:40:44.070030-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,POST,MC2200040014,MC2200040014,2026-05-15 11:40:43.911739-03:00,,,,,baja,/api/ingresos/28127/solicitar-baja/,,
28127,28127,audit,3,GET,MC2200040014,MC2200040014,2026-05-15 11:40:22.148134-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,GET,MC2200040014,MC2200040014,2026-05-15 11:21:59.596497-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,GET,MC2200040014,MC2200040014,2026-05-15 10:02:28.650280-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,DELETE,MC2200040014,MC2200040014,2026-02-24 10:12:51.828559-03:00,,,,,baja,/api/quotes/28127/items/3022/,,
28127,28127,audit,3,PATCH,MC2200040014,MC2200040014,2026-02-12 17:19:12.916652-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,PATCH,MC2200040014,MC2200040014,2026-02-12 17:19:11.316585-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,PATCH,MC2200040014,MC2200040014,2026-02-12 17:17:58.045450-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,PATCH,MC2200040014,MC2200040014,2026-02-10 15:35:36.943374-03:00,,,,,baja,/api/ingresos/28127/,,
28127,28127,audit,3,PATCH,MC2200040014,MC2200040014,2026-02-10 12:02:07.293293-03:00,,,,,baja,/api/ingresos/28127/asignar-tecnico/,,
28127,28127,audit,3,POST,MC2200040014,MC2200040014,2026-02-10 11:36:36.196803-03:00,,,,,baja,/api/ingresos/28127/solicitar-asignacion/,,
28127,28127,access_servicio,4,os_exact_serial,MC2200040014,MC2200040014,2025-06-26 00:00:00,,,,28127,baja,Access coincide por OS y por número de serie. | Estado=5,access_os_match,access_complementario
28169,28169,excel_ventas_mg,1,serial_exact,MA23080040049,MA23080040049,,PENDIENTE 09/2025,RT R 00001-00023776,,,alta,Aspirador portátil Konsung 9E-B  (18l/min) (fila 97),,
28169,28169,ingreso_historical_corrections,3,baja_alquiler,MA23080040049,MA23080040049,2026-04-27 11:16:00-03:00,,,,,media,0,,
28169,28169,ingreso_events,3,ingresado,MA23080040049,MA23080040049,2026-04-27 11:16:00-03:00,,,,,media,Corrección histórica forzada: baja_alquiler,,
28169,28169,ingreso_events,3,ingresado,MA23080040049,MA23080040049,2025-09-15 14:11:13-03:00,,,,,media,CreaciÃ³n de ingreso,,
28169,28169,audit,3,ingresos,MA23080040049,MA23080040049,2026-04-27 11:16:17.382318-03:00,,,,,baja,ubicacion_id: 1,,
28169,28169,audit,3,ingresos,MA23080040049,MA23080040049,2026-04-27 11:16:17.382318-03:00,,,,,baja,estado: ingresado,,
28169,28169,audit,3,ingresos,MA23080040049,MA23080040049,2026-04-27 11:16:17.382318-03:00,,,,,baja,alquilado: false,,
